id,Churn,genero,tiene_mas_60,posee_pareja,posee_dependientes,tiempo_contrato,servicio_telefono,multiples_lineas,tipo_internet,seguridad_online,backup_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,tipo_contrato,factura_digital,metodo_pago,valor_mensual,total_cobrado,cuentas_diarias
2737-YNGYW,Si,Femenino,No,No,No,2,Si,No,Fibra óptica,No,No,No,No,No,Si,Mensual,No,Cheque electrónico,80.55,184.1,2.685
2739-CACDQ,No,Femenino,Si,No,No,17,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Tarjeta de crédito (automático),82.65,1470.05,2.7550000000000003
2739-CCZMB,No,Masculino,No,No,Si,5,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Tarjeta de crédito (automático),20.35,122.0,0.6783333333333333
2740-JFBOK,No,Masculino,No,No,No,10,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque electrónico,24.0,226.55,0.8
2740-TVLFN,No,Masculino,No,No,No,1,Si,Si,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,50.15,50.15,1.6716666666666666
2746-DIJLO,No,Femenino,No,No,No,41,Si,Si,DSL,No,Si,No,No,No,No,Anual,Si,Tarjeta de crédito (automático),56.3,2364.0,1.8766666666666665
2748-MYRVK,Si,Femenino,No,No,No,63,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Anual,No,Transferencia bancaria (automática),99.9,6137.0,3.33
2749-CTKAJ,No,Masculino,No,Si,Si,22,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.15,419.9,0.6716666666666666
2750-BJLSB,No,Femenino,No,No,No,47,Si,No,Fibra óptica,Si,No,Si,Si,Si,Si,Anual,Si,Cheque electrónico,103.7,4730.6,3.4566666666666666
2753-JMMCV,No,Masculino,No,No,No,65,Si,Si,DSL,No,Si,Si,Si,No,Si,Bienal,Si,Tarjeta de crédito (automático),74.2,4805.65,2.4733333333333336
2754-SDJRD,No,Femenino,Si,No,No,8,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Mensual,Si,Tarjeta de crédito (automático),100.15,908.55,3.3383333333333334
2754-VDLTR,Si,Masculino,No,No,Si,10,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,No,Cheque electrónico,95.2,930.4,3.1733333333333333
2754-XBHTB,Si,Femenino,No,No,No,9,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Transferencia bancaria (automática),77.65,714.15,2.5883333333333334
2758-RNWXS,No,Masculino,No,No,No,35,Si,No,Fibra óptica,Si,No,No,Si,No,Si,Anual,Si,Cheque electrónico,89.2,3251.3,2.9733333333333336
2761-OCIAX,Si,Masculino,Si,No,No,2,Si,No,Fibra óptica,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,74.7,165.4,2.49
2761-XECQW,No,Masculino,Si,Si,No,8,No,Sin servicio de teléfono,DSL,No,Si,Si,No,No,Si,Mensual,Si,Cheque enviado por correo,43.35,371.4,1.445
2770-NSVDG,No,Masculino,No,Si,No,24,No,Sin servicio de teléfono,DSL,No,No,Si,No,No,No,Mensual,No,Cheque electrónico,29.1,688.0,0.9700000000000001
2773-MADBQ,No,Femenino,No,No,No,36,No,Sin servicio de teléfono,DSL,Si,Si,Si,Si,No,Si,Bienal,Si,Cheque enviado por correo,53.1,1901.25,1.77
2773-OVBPK,No,Masculino,No,Si,No,67,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Bienal,Si,Transferencia bancaria (automática),111.3,7567.2,3.71
2774-LVQUS,Si,Femenino,Si,Si,No,15,Si,Si,Fibra óptica,No,No,Si,Si,No,No,Mensual,Si,Cheque electrónico,83.05,1258.3,2.768333333333333
2777-PHDEI,Si,Femenino,No,No,No,1,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,No,Cheque electrónico,78.05,78.05,2.6016666666666666
2778-OCLGR,Si,Masculino,Si,Si,No,24,No,Sin servicio de teléfono,DSL,Si,No,No,No,No,Si,Mensual,No,Transferencia bancaria (automática),39.1,971.3,1.3033333333333335
2782-JEEBU,No,Masculino,No,No,No,21,No,Sin servicio de teléfono,DSL,No,Si,No,Si,No,No,Mensual,Si,Cheque enviado por correo,36.0,780.15,1.2
2782-LFZVW,No,Femenino,No,No,No,11,Si,Si,DSL,No,No,No,No,No,Si,Mensual,Si,Cheque enviado por correo,58.95,601.6,1.965
2786-GCDPI,No,Femenino,Si,No,No,50,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Mensual,Si,Cheque electrónico,104.95,5222.35,3.4983333333333335
2788-CJQAQ,No,Masculino,No,No,No,13,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.45,270.2,0.6483333333333333
2789-CZANW,No,Femenino,No,Si,Si,64,Si,Si,Fibra óptica,Si,Si,No,Si,Si,Si,Bienal,No,Transferencia bancaria (automática),110.3,6997.3,3.6766666666666667
2789-HQBOU,No,Masculino,No,No,No,3,Si,No,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,80.35,253.8,2.6783333333333332
2790-XUYMV,No,Masculino,No,No,Si,71,Si,Si,Fibra óptica,Si,Si,No,No,No,No,Anual,Si,Tarjeta de crédito (automático),85.45,6028.95,2.8483333333333336
2791-SFVEW,No,Femenino,No,No,No,9,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Transferencia bancaria (automática),20.15,238.15,0.6716666666666666
2792-LSHWX,No,Femenino,No,No,No,1,Si,No,Fibra óptica,Si,Si,No,Si,No,No,Mensual,Si,Cheque enviado por correo,83.4,83.4,2.7800000000000002
2792-VPPET,No,Masculino,No,No,No,3,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque electrónico,20.5,76.95,0.6833333333333333
2794-XIMMO,Si,Masculino,No,Si,No,53,No,Sin servicio de teléfono,DSL,No,Si,Si,Si,Si,Si,Anual,Si,Cheque electrónico,60.45,3184.25,2.015
2796-NNUFI,No,Femenino,No,Si,Si,46,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Si,Cheque enviado por correo,19.95,927.1,0.6649999999999999
2796-UUZZO,No,Masculino,No,Si,Si,63,Si,No,Fibra óptica,No,Si,Si,No,No,No,Mensual,Si,Tarjeta de crédito (automático),80.3,4896.35,2.6766666666666667
2798-NYLMZ,No,Masculino,No,Si,No,71,Si,Si,Fibra óptica,Si,No,Si,Si,Si,Si,Bienal,Si,Tarjeta de crédito (automático),108.55,7616.0,3.618333333333333
2799-ARNLO,No,Femenino,Si,Si,No,5,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,69.35,341.6,2.3116666666666665
2799-TSLAG,No,Femenino,No,Si,Si,65,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Si,Transferencia bancaria (automática),25.3,1748.55,0.8433333333333334
2800-QQUSO,No,Masculino,No,No,No,42,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Mensual,Si,Cheque electrónico,100.3,4222.95,3.3433333333333333
2800-VEQXM,No,Femenino,No,No,No,3,Si,No,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Cheque enviado por correo,74.75,238.1,2.4916666666666667
2801-NISEI,No,Masculino,No,No,No,24,Si,No,DSL,Si,No,No,Si,No,No,Mensual,No,Cheque electrónico,54.95,1348.5,1.8316666666666668
2804-ETQDK,No,Masculino,No,No,Si,66,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.55,1357.1,0.685
2805-AUFQN,No,Femenino,No,No,No,25,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),19.8,475.2,0.66
2805-EDJPQ,No,Femenino,No,Si,Si,56,Si,Si,Fibra óptica,No,Si,Si,Si,No,Si,Anual,Si,Tarjeta de crédito (automático),99.75,5608.4,3.325
2806-MLNTI,No,Masculino,Si,Si,No,52,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Anual,Si,Transferencia bancaria (automática),105.1,5376.4,3.503333333333333
2808-CHTDM,No,Femenino,No,Si,Si,23,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,25.1,611.45,0.8366666666666667
2809-ILCYT,No,Femenino,No,Si,No,25,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Cheque enviado por correo,26.8,733.55,0.8933333333333333
2809-ZMYOQ,No,Femenino,No,No,No,32,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,101.35,3334.9,3.378333333333333
2810-FTLEM,Si,Femenino,No,No,No,16,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,Cheque electrónico,50.15,762.25,1.6716666666666666
2811-POVEX,No,Femenino,Si,Si,Si,23,Si,No,Fibra óptica,No,Si,Si,No,No,Si,Mensual,Si,Transferencia bancaria (automática),88.45,2130.55,2.9483333333333333
2812-ENYMO,No,Masculino,No,No,No,26,No,Sin servicio de teléfono,DSL,Si,No,No,Si,Si,Si,Anual,No,Tarjeta de crédito (automático),54.55,1362.85,1.8183333333333331
2812-REYAT,No,Femenino,No,Si,No,49,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Transferencia bancaria (automática),20.05,923.1,0.6683333333333333
2812-SFXMJ,No,Masculino,No,No,Si,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.05,20.05,0.6683333333333333
2815-CPTUL,Si,Masculino,Si,No,No,5,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque enviado por correo,70.25,331.9,2.341666666666667
2817-LVCPP,No,Femenino,No,No,No,50,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),19.4,1023.95,0.6466666666666666
2817-NTQDO,Si,Masculino,No,No,No,13,No,Sin servicio de teléfono,DSL,Si,No,No,Si,Si,No,Mensual,Si,Tarjeta de crédito (automático),45.55,597.0,1.5183333333333333
2819-GWENI,No,Femenino,No,Si,Si,28,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.9,543.0,0.6633333333333333
2821-WARNZ,No,Femenino,No,No,Si,49,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Tarjeta de crédito (automático),19.45,921.3,0.6483333333333333
2823-LKABH,No,Femenino,No,No,No,18,Si,Si,Fibra óptica,No,No,Si,Si,No,Si,Mensual,Si,Transferencia bancaria (automática),95.05,1679.4,3.1683333333333334
2824-DXNKN,No,Femenino,No,Si,Si,72,Si,Si,DSL,Si,No,Si,No,Si,No,Bienal,Si,Transferencia bancaria (automática),71.45,5025.85,2.381666666666667
2824-MYYBN,No,Femenino,No,Si,Si,37,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,95.25,3314.15,3.175
2826-DXLQO,No,Masculino,Si,Si,No,7,No,Sin servicio de teléfono,DSL,Si,No,No,No,No,No,Mensual,No,Transferencia bancaria (automática),29.8,220.45,0.9933333333333334
2826-UWHIS,No,Masculino,No,Si,No,45,Si,Si,Fibra óptica,No,Si,No,No,No,No,Mensual,No,Transferencia bancaria (automática),81.4,3775.85,2.7133333333333334
2828-SLQPF,No,Masculino,No,No,No,19,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria (automática),45.0,865.85,1.5
2829-HYVZP,No,Masculino,No,No,No,29,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Cheque enviado por correo,19.8,572.2,0.66
2830-LEWOA,No,Masculino,No,Si,Si,61,Si,No,Fibra óptica,No,Si,Si,Si,Si,Si,Anual,No,Tarjeta de crédito (automático),103.9,6449.15,3.4633333333333334
2831-EBWRN,No,Masculino,No,No,No,4,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,45.9,199.75,1.53
2832-KJCRD,No,Femenino,No,No,No,38,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Mensual,Si,Cheque electrónico,103.65,3988.5,3.455
2832-SCUCO,No,Femenino,No,No,No,2,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque electrónico,19.9,57.4,0.6633333333333333
2833-SLKDQ,Si,Masculino,No,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,45.05,45.05,1.5016666666666665
2834-JKOOW,No,Femenino,No,No,No,15,No,Sin servicio de teléfono,DSL,Si,Si,Si,Si,No,No,Anual,No,Cheque enviado por correo,45.9,693.45,1.53
2834-JRTUA,Si,Masculino,No,No,No,71,Si,Si,Fibra óptica,Si,No,Si,Si,Si,Si,Bienal,Si,Cheque electrónico,108.05,7532.15,3.6016666666666666
2834-SPCJV,Si,Masculino,No,Si,No,52,Si,No,Fibra óptica,Si,No,No,No,Si,No,Mensual,No,Cheque electrónico,84.1,4348.65,2.8033333333333332
2839-RFSQE,Si,Femenino,No,No,No,2,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.65,38.7,0.6883333333333332
2840-XANRC,Si,Masculino,Si,Si,No,24,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,93.15,2231.05,3.105
2842-BCQGE,No,Masculino,No,No,No,43,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Tarjeta de crédito (automático),75.35,3161.4,2.5116666666666663
2842-JTCCU,Si,Masculino,No,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Transferencia bancaria (automática),46.05,80.35,1.535
2843-CQMEG,No,Masculino,No,No,No,24,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,Cheque enviado por correo,49.7,1218.25,1.6566666666666667
2845-AFFTX,Si,Masculino,Si,Si,No,41,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,99.8,4259.3,3.3266666666666667
2845-HSJCY,Si,Femenino,No,Si,Si,14,Si,Si,Fibra óptica,No,No,Si,No,No,Si,Mensual,Si,Cheque electrónico,87.25,1258.6,2.908333333333333
2845-KDHVX,No,Femenino,No,Si,No,64,Si,No,DSL,No,Si,Si,Si,No,Si,Bienal,Si,Cheque enviado por correo,68.3,4378.8,2.2766666666666664
2848-YXSMW,No,Masculino,No,Si,Si,72,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),19.4,1363.25,0.6466666666666666
2851-MMUTZ,No,Femenino,No,No,No,27,Si,No,DSL,No,Si,No,Si,No,No,Mensual,Si,Cheque enviado por correo,56.15,1439.35,1.8716666666666666
2851-STERV,No,Masculino,Si,No,No,35,Si,No,DSL,No,No,Si,Si,Si,Si,Anual,Si,Cheque electrónico,73.0,2471.25,2.433333333333333
2853-CWQFQ,No,Masculino,No,No,Si,1,Si,No,DSL,No,No,No,Si,No,Si,Mensual,Si,Cheque enviado por correo,59.55,59.55,1.9849999999999999
2856-HYAPG,Si,Femenino,No,No,No,1,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,No,Cheque electrónico,68.65,68.65,2.2883333333333336
2856-NNASM,Si,Masculino,Si,No,No,43,Si,No,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque enviado por correo,89.55,3856.75,2.985
2858-EIMXH,No,Femenino,Si,Si,No,53,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Anual,Si,Tarjeta de crédito (automático),95.85,5016.25,3.195
2858-MOFSQ,Si,Femenino,No,No,Si,17,Si,Si,DSL,No,No,Si,No,No,No,Anual,Si,Cheque enviado por correo,55.85,937.5,1.8616666666666668
2860-RANUS,Si,Femenino,Si,No,No,20,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Tarjeta de crédito (automático),85.8,1727.5,2.86
2862-JVEOY,No,Masculino,No,No,No,6,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.15,124.4,0.6383333333333333
2862-PFNIK,No,Masculino,No,No,Si,1,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,24.7,24.7,0.8233333333333334
2863-IMQDR,No,Femenino,No,No,No,61,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,Cheque electrónico,89.65,5308.7,2.9883333333333337
2865-TCHJW,Si,Femenino,Si,No,No,4,Si,Si,Fibra óptica,No,No,Si,No,Si,No,Mensual,Si,Cheque electrónico,89.2,346.2,2.9733333333333336
2866-IKBTM,No,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.55,19.55,0.6516666666666667
2867-UIMSS,Si,Masculino,No,No,No,1,Si,No,Fibra óptica,No,No,No,No,No,Si,Mensual,No,Cheque electrónico,80.5,80.5,2.683333333333333
2868-LLSKM,No,Femenino,No,Si,Si,68,Si,Si,Fibra óptica,No,Si,No,Si,No,No,Anual,Si,Transferencia bancaria (automática),83.65,5733.4,2.7883333333333336
2868-MZAGQ,Si,Masculino,No,No,No,1,Si,No,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,79.25,79.25,2.6416666666666666
2868-SNELZ,Si,Femenino,No,No,No,2,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mensual,No,Cheque enviado por correo,80.6,155.8,2.6866666666666665
2869-ADAWR,Si,Femenino,No,No,No,45,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Mensual,Si,Tarjeta de crédito (automático),89.3,4016.85,2.9766666666666666
2873-ZLIWT,Si,Femenino,No,Si,Si,40,Si,Si,Fibra óptica,No,No,Si,Si,No,No,Mensual,Si,Cheque electrónico,84.85,3303.05,2.828333333333333
2874-YXVVA,No,Femenino,No,No,No,34,Si,No,Fibra óptica,No,Si,Si,Si,Si,Si,Mensual,Si,Cheque electrónico,105.1,3634.8,3.503333333333333
2876-GZYZC,No,Femenino,No,No,No,13,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,85.95,1215.65,2.865
2876-VBBBL,Si,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,20.25,20.25,0.675
2877-VDUER,No,Femenino,No,Si,Si,35,No,Sin servicio de teléfono,DSL,No,No,No,Si,Si,No,Anual,No,Cheque enviado por correo,40.9,1383.6,1.3633333333333333
2878-DHMIN,No,Masculino,No,Si,Si,35,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque electrónico,19.9,666.0,0.6633333333333333
2878-RMWXY,No,Masculino,Si,Si,No,72,Si,Si,Fibra óptica,Si,Si,Si,No,No,Si,Bienal,Si,Tarjeta de crédito (automático),102.65,7550.3,3.421666666666667
2880-FPNAE,No,Masculino,Si,Si,No,2,Si,No,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Cheque electrónico,74.2,140.1,2.4733333333333336
2882-DDZPG,No,Femenino,No,No,No,12,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Transferencia bancaria (automática),19.45,227.45,0.6483333333333333
2882-WDTBA,No,Masculino,No,Si,Si,69,Si,No,DSL,Si,Si,Si,Si,Si,No,Bienal,Si,Transferencia bancaria (automática),75.75,5388.15,2.525
2883-ILGWO,No,Masculino,Si,No,No,57,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Mensual,Si,Transferencia bancaria (automática),104.9,5913.95,3.496666666666667
2884-GBPFB,Si,Femenino,No,Si,No,35,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,70.3,2416.55,2.3433333333333333
2885-HIJDH,No,Masculino,No,Si,Si,69,Si,Si,DSL,Si,No,Si,Si,Si,Si,Bienal,No,Transferencia bancaria (automática),86.9,6194.1,2.896666666666667
2886-KEFUM,Si,Femenino,No,Si,No,63,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Anual,Si,Cheque electrónico,107.5,6873.75,3.5833333333333335
2887-JPYLU,No,Femenino,No,No,Si,41,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Transferencia bancaria (automática),45.2,1841.9,1.5066666666666668
2888-ADFAO,No,Femenino,No,Si,Si,47,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Si,Transferencia bancaria (automática),21.3,1041.8,0.7100000000000001
2889-FPWRM,Si,Masculino,No,Si,No,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Anual,Si,Transferencia bancaria (automática),117.8,8684.8,3.9266666666666667
2890-WFBHU,No,Femenino,No,No,No,59,Si,Si,DSL,Si,Si,Si,Si,No,Si,Anual,No,Tarjeta de crédito (automático),79.85,4786.1,2.6616666666666666
2892-GESUL,No,Femenino,No,Si,Si,18,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.35,309.25,0.645
2894-QOJRX,Si,Femenino,No,Si,No,25,No,Sin servicio de teléfono,DSL,No,No,No,No,Si,No,Mensual,Si,Transferencia bancaria (automática),34.0,853.0,1.1333333333333333
2896-TBNBE,No,Masculino,No,Si,No,40,Si,No,Fibra óptica,No,Si,Si,No,No,No,Anual,No,Cheque electrónico,80.8,3132.75,2.6933333333333334
2897-DOVND,No,Masculino,No,No,No,2,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,69.8,146.65,2.3266666666666667
2898-LSJGD,Si,Femenino,No,Si,Si,21,No,Sin servicio de teléfono,DSL,Si,No,Si,No,Si,Si,Anual,Si,Cheque electrónico,55.95,1157.05,1.865
2898-MRKPI,No,Masculino,No,Si,Si,68,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Anual,Si,Tarjeta de crédito (automático),101.05,6770.5,3.368333333333333
2900-PHPLN,No,Femenino,Si,Si,No,70,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Si,Tarjeta de crédito (automático),19.55,1462.05,0.6516666666666667
2903-YYTBW,No,Masculino,No,Si,Si,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque electrónico,44.55,44.55,1.4849999999999999
